Cod Município;Território
2918209;Demais Municípios da Bahia
2918308;Demais Municípios da Bahia
2918357;Demais Municípios da Bahia
2918407;Demais Municípios da Bahia
2918456;Demais Municípios da Bahia
2918506;Demais Municípios da Bahia
2918555;Demais Municípios da Bahia
2918605;Demais Municípios da Bahia
2918704;Demais Municípios da Bahia
2918753;Demais Municípios da Bahia
2918803;Demais Municípios da Bahia
2918902;Demais Municípios da Bahia
2919009;Demais Municípios da Bahia
2919058;Demais Municípios da Bahia
2919108;Demais Municípios da Bahia
2919157;Demais Municípios da Bahia
2919207;Arranjo Populacional de Salvador/BA
2919306;Demais Municípios da Bahia
2919405;Demais Municípios da Bahia
2919504;Demais Municípios da Bahia
2919553;Demais Municípios da Bahia
2919603;Demais Municípios da Bahia
2919702;Demais Municípios da Bahia
2919801;Demais Municípios da Bahia
2919900;Demais Municípios da Bahia
2919926;Arranjo Populacional de Salvador/BA
2919959;Demais Municípios da Bahia
2920007;Demais Municípios da Bahia
2920106;Demais Municípios da Bahia
2920205;Demais Municípios da Bahia
2920304;Demais Municípios da Bahia
2920403;Demais Municípios da Bahia
2920452;Demais Municípios da Bahia
2920502;Demais Municípios da Bahia
2920601;Demais Municípios da Bahia
2920700;Demais Municípios da Bahia
2920809;Demais Municípios da Bahia
2920908;Demais Municípios da Bahia
2921005;Arranjo Populacional de Salvador/BA
2921054;Demais Municípios da Bahia
2921104;Demais Municípios da Bahia
2921203;Demais Municípios da Bahia
2921302;Demais Municípios da Bahia
2921401;Demais Municípios da Bahia
2921450;Demais Municípios da Bahia
2921500;Demais Municípios da Bahia
2921609;Demais Municípios da Bahia
2921708;Demais Municípios da Bahia
2921807;Demais Municípios da Bahia
2921906;Demais Municípios da Bahia
2922003;Demais Municípios da Bahia
2922052;Demais Municípios da Bahia
2922102;Demais Municípios da Bahia
2922201;Demais Municípios da Bahia
2922250;Demais Municípios da Bahia
2922300;Demais Municípios da Bahia
2922409;Demais Municípios da Bahia
2922508;Demais Municípios da Bahia
2922607;Demais Municípios da Bahia
2922656;Demais Municípios da Bahia
2922706;Demais Municípios da Bahia
2922730;Demais Municípios da Bahia
2922755;Demais Municípios da Bahia
2922805;Demais Municípios da Bahia
2922854;Demais Municípios da Bahia
2922904;Demais Municípios da Bahia
2923001;Demais Municípios da Bahia
2923035;Demais Municípios da Bahia
2923050;Demais Municípios da Bahia
2923100;Demais Municípios da Bahia
2923209;Demais Municípios da Bahia
2923308;Demais Municípios da Bahia
2923357;Demais Municípios da Bahia
2923407;Demais Municípios da Bahia
2923506;Demais Municípios da Bahia
2923605;Demais Municípios da Bahia
2923704;Demais Municípios da Bahia
2923803;Demais Municípios da Bahia
2923902;Demais Municípios da Bahia
2924009;Demais Municípios da Bahia
2924058;Demais Municípios da Bahia
2924108;Demais Municípios da Bahia
2924207;Demais Municípios da Bahia
2924306;Demais Municípios da Bahia
2924405;Demais Municípios da Bahia
2924504;Demais Municípios da Bahia
2924603;Demais Municípios da Bahia
2924652;Demais Municípios da Bahia
2924678;Demais Municípios da Bahia
2924702;Demais Municípios da Bahia
2924801;Demais Municípios da Bahia
2924900;Demais Municípios da Bahia
2925006;Demais Municípios da Bahia
2925105;Demais Municípios da Bahia
2925204;Demais Municípios da Bahia
2925253;Demais Municípios da Bahia
2925303;Demais Municípios da Bahia
2925402;Demais Municípios da Bahia
2925501;Demais Municípios da Bahia
2925600;Demais Municípios da Bahia
2925709;Demais Municípios da Bahia
2925758;Demais Municípios da Bahia
2925808;Demais Municípios da Bahia
2925907;Demais Municípios da Bahia
2925931;Demais Municípios da Bahia
2925956;Demais Municípios da Bahia
2926004;Demais Municípios da Bahia
2926103;Demais Municípios da Bahia
2926202;Demais Municípios da Bahia
2926301;Demais Municípios da Bahia
2926400;Demais Municípios da Bahia
2926509;Demais Municípios da Bahia
2926608;Demais Municípios da Bahia
2926657;Demais Municípios da Bahia
2926707;Demais Municípios da Bahia
2926806;Demais Municípios da Bahia
2926905;Demais Municípios da Bahia
2927002;Demais Municípios da Bahia
2927101;Demais Municípios da Bahia
2927200;Demais Municípios da Bahia
2927309;Demais Municípios da Bahia
2927408;Arranjo Populacional de Salvador/BA
2927507;Demais Municípios da Bahia
2927606;Demais Municípios da Bahia
2927705;Demais Municípios da Bahia
2927804;Demais Municípios da Bahia
2927903;Demais Municípios da Bahia
2928000;Demais Municípios da Bahia
2928059;Demais Municípios da Bahia
2928109;Demais Municípios da Bahia
2928208;Demais Municípios da Bahia
2928307;Demais Municípios da Bahia
2928406;Demais Municípios da Bahia
2928505;Demais Municípios da Bahia
2928604;Demais Municípios da Bahia
2928703;Demais Municípios da Bahia
2928802;Demais Municípios da Bahia
2928901;Demais Municípios da Bahia
2928950;Demais Municípios da Bahia
2929008;Demais Municípios da Bahia
2929057;Demais Municípios da Bahia
2929107;Demais Municípios da Bahia
2929206;Arranjo Populacional de Salvador/BA
2929255;Demais Municípios da Bahia
2929305;Demais Municípios da Bahia
2929354;Demais Municípios da Bahia
2929370;Demais Municípios da Bahia
2929404;Demais Municípios da Bahia
2929503;Arranjo Populacional de Salvador/BA
2929602;Demais Municípios da Bahia
2929701;Demais Municípios da Bahia
2929750;Demais Municípios da Bahia
2929800;Demais Municípios da Bahia
2929909;Demais Municípios da Bahia
2930006;Demais Municípios da Bahia
2930105;Demais Municípios da Bahia
2930154;Demais Municípios da Bahia
2930204;Demais Municípios da Bahia
2930303;Demais Municípios da Bahia
2930402;Demais Municípios da Bahia
2930501;Demais Municípios da Bahia
2930600;Demais Municípios da Bahia
2930709;Arranjo Populacional de Salvador/BA
2930758;Demais Municípios da Bahia
2930766;Demais Municípios da Bahia
2930774;Demais Municípios da Bahia
2930808;Demais Municípios da Bahia
2930907;Demais Municípios da Bahia
2931004;Demais Municípios da Bahia
2931053;Demais Municípios da Bahia
2931103;Demais Municípios da Bahia
2931202;Demais Municípios da Bahia
2931301;Demais Municípios da Bahia
2931350;Demais Municípios da Bahia
2931400;Demais Municípios da Bahia
2931509;Demais Municípios da Bahia
2931608;Demais Municípios da Bahia
2931707;Demais Municípios da Bahia
2931806;Demais Municípios da Bahia
2931905;Demais Municípios da Bahia
2932002;Demais Municípios da Bahia
2932101;Demais Municípios da Bahia
2932200;Demais Municípios da Bahia
2932309;Demais Municípios da Bahia
2932408;Demais Municípios da Bahia
2932457;Demais Municípios da Bahia
2932507;Demais Municípios da Bahia
2932606;Demais Municípios da Bahia
2932705;Demais Municípios da Bahia
2932804;Demais Municípios da Bahia
2932903;Demais Municípios da Bahia
2933000;Demais Municípios da Bahia
2933059;Demais Municípios da Bahia
2933109;Demais Municípios da Bahia
2933158;Demais Municípios da Bahia
2933174;Demais Municípios da Bahia
2933208;Demais Municípios da Bahia
2933257;Demais Municípios da Bahia
2933307;Demais Municípios da Bahia
2933406;Demais Municípios da Bahia
2933455;Demais Municípios da Bahia
2933505;Demais Municípios da Bahia
2933604;Demais Municípios da Bahia
3100104;Demais Municípios de Minas Gerais
3100203;Demais Municípios de Minas Gerais
3100302;Demais Municípios de Minas Gerais
3100401;Demais Municípios de Minas Gerais
3100500;Demais Municípios de Minas Gerais
3100609;Demais Municípios de Minas Gerais
3100708;Demais Municípios de Minas Gerais
3100807;Demais Municípios de Minas Gerais
3100906;Demais Municípios de Minas Gerais
3101003;Demais Municípios de Minas Gerais
3101102;Demais Municípios de Minas Gerais
3101201;Demais Municípios de Minas Gerais
3101300;Demais Municípios de Minas Gerais
3101409;Demais Municípios de Minas Gerais
3101508;Demais Municípios de Minas Gerais
3101607;Demais Municípios de Minas Gerais
3101631;Demais Municípios de Minas Gerais
3101706;Demais Municípios de Minas Gerais
3101805;Demais Municípios de Minas Gerais
3101904;Demais Municípios de Minas Gerais
3102001;Demais Municípios de Minas Gerais
3102050;Demais Municípios de Minas Gerais
3102100;Demais Municípios de Minas Gerais
3102209;Demais Municípios de Minas Gerais
3102308;Demais Municípios de Minas Gerais
3102407;Demais Municípios de Minas Gerais
3102506;Demais Municípios de Minas Gerais
3102605;Demais Municípios de Minas Gerais
3102704;Demais Municípios de Minas Gerais
3102803;Demais Municípios de Minas Gerais
3102852;Demais Municípios de Minas Gerais
3102902;Demais Municípios de Minas Gerais
3103009;Demais Municípios de Minas Gerais
3103108;Demais Municípios de Minas Gerais
3103207;Demais Municípios de Minas Gerais
3103306;Demais Municípios de Minas Gerais
3103405;Demais Municípios de Minas Gerais
3103504;Demais Municípios de Minas Gerais
3103603;Demais Municípios de Minas Gerais
3103702;Demais Municípios de Minas Gerais
3103751;Demais Municípios de Minas Gerais
3103801;Demais Municípios de Minas Gerais
3103900;Demais Municípios de Minas Gerais
3104007;Demais Municípios de Minas Gerais
3104106;Demais Municípios de Minas Gerais
3104205;Demais Municípios de Minas Gerais
3104304;Demais Municípios de Minas Gerais
3104403;Demais Municípios de Minas Gerais
3104452;Demais Municípios de Minas Gerais
3104502;Demais Municípios de Minas Gerais
3104601;Demais Municípios de Minas Gerais
3104700;Demais Municípios de Minas Gerais
3104809;Demais Municípios de Minas Gerais
3104908;Demais Municípios de Minas Gerais
3105004;Demais Municípios de Minas Gerais
3105103;Demais Municípios de Minas Gerais
3105202;Demais Municípios de Minas Gerais
3105301;Demais Municípios de Minas Gerais
3105400;Demais Municípios de Minas Gerais
3105509;Demais Municípios de Minas Gerais
3105608;Demais Municípios de Minas Gerais
3105707;Demais Municípios de Minas Gerais
3105905;Demais Municípios de Minas Gerais
3106002;Demais Municípios de Minas Gerais
3106101;Demais Municípios de Minas Gerais
3106200;Arranjo Populacional de Belo Horizonte/MG
3106309;Demais Municípios de Minas Gerais
3106408;Demais Municípios de Minas Gerais
3106507;Demais Municípios de Minas Gerais
3106606;Demais Municípios de Minas Gerais
3106655;Demais Municípios de Minas Gerais
3106705;Arranjo Populacional de Belo Horizonte/MG
3106804;Demais Municípios de Minas Gerais
3106903;Demais Municípios de Minas Gerais
3107000;Demais Municípios de Minas Gerais
3107109;Demais Municípios de Minas Gerais
3107208;Demais Municípios de Minas Gerais
3107307;Demais Municípios de Minas Gerais
3107406;Demais Municípios de Minas Gerais
3107505;Demais Municípios de Minas Gerais
3107604;Demais Municípios de Minas Gerais
3107703;Demais Municípios de Minas Gerais
3107802;Demais Municípios de Minas Gerais
3107901;Demais Municípios de Minas Gerais
3108008;Demais Municípios de Minas Gerais
3108107;Demais Municípios de Minas Gerais
3108206;Demais Municípios de Minas Gerais
3108255;Demais Municípios de Minas Gerais
3108305;Demais Municípios de Minas Gerais
3108404;Demais Municípios de Minas Gerais
3108503;Demais Municípios de Minas Gerais
3108552;Demais Municípios de Minas Gerais
3108602;Demais Municípios de Minas Gerais
3108701;Demais Municípios de Minas Gerais
3108800;Demais Municípios de Minas Gerais
3108909;Demais Municípios de Minas Gerais
3109006;Arranjo Populacional de Belo Horizonte/MG
3109105;Demais Municípios de Minas Gerais
3109204;Demais Municípios de Minas Gerais
3109253;Demais Municípios de Minas Gerais
3109303;Demais Municípios de Minas Gerais
3109402;Demais Municípios de Minas Gerais
3109451;Demais Municípios de Minas Gerais
3109501;Demais Municípios de Minas Gerais
3109600;Demais Municípios de Minas Gerais
3109709;Demais Municípios de Minas Gerais
3109808;Demais Municípios de Minas Gerais
3109907;Demais Municípios de Minas Gerais
3110004;Arranjo Populacional de Belo Horizonte/MG
3110103;Demais Municípios de Minas Gerais
3110202;Demais Municípios de Minas Gerais
3110301;Demais Municípios de Minas Gerais
3110400;Demais Municípios de Minas Gerais
3110509;Demais Municípios de Minas Gerais
3110608;Demais Municípios de Minas Gerais
3110707;Demais Municípios de Minas Gerais
3110806;Demais Municípios de Minas Gerais
3110905;Demais Municípios de Minas Gerais
3111002;Demais Municípios de Minas Gerais
3111101;Demais Municípios de Minas Gerais
3111150;Demais Municípios de Minas Gerais
3111200;Demais Municípios de Minas Gerais
3111309;Demais Municípios de Minas Gerais
3111408;Demais Municípios de Minas Gerais
3111507;Demais Municípios de Minas Gerais
3111606;Demais Municípios de Minas Gerais
3111705;Demais Municípios de Minas Gerais
3111804;Demais Municípios de Minas Gerais
3111903;Demais Municípios de Minas Gerais
3112000;Demais Municípios de Minas Gerais
3112059;Demais Municípios de Minas Gerais
3112109;Demais Municípios de Minas Gerais
3112208;Demais Municípios de Minas Gerais
3112307;Demais Municípios de Minas Gerais
3112406;Demais Municípios de Minas Gerais
3112505;Demais Municípios de Minas Gerais
3112604;Demais Municípios de Minas Gerais
3112653;Demais Municípios de Minas Gerais
3112703;Demais Municípios de Minas Gerais
3112802;Demais Municípios de Minas Gerais
3112901;Demais Municípios de Minas Gerais
3113008;Demais Municípios de Minas Gerais
3113107;Demais Municípios de Minas Gerais
3113206;Demais Municípios de Minas Gerais
3113305;Demais Municípios de Minas Gerais
3113404;Demais Municípios de Minas Gerais
3113503;Demais Municípios de Minas Gerais
3113602;Demais Municípios de Minas Gerais
3113701;Demais Municípios de Minas Gerais
3113800;Demais Municípios de Minas Gerais
3113909;Demais Municípios de Minas Gerais
3114006;Demais Municípios de Minas Gerais
3114105;Demais Municípios de Minas Gerais
3114204;Demais Municípios de Minas Gerais
3114303;Demais Municípios de Minas Gerais
3114402;Demais Municípios de Minas Gerais
3114501;Demais Municípios de Minas Gerais
3114550;Demais Municípios de Minas Gerais
3114600;Demais Municípios de Minas Gerais
3114709;Demais Municípios de Minas Gerais
3114808;Demais Municípios de Minas Gerais
3114907;Demais Municípios de Minas Gerais
3115003;Demais Municípios de Minas Gerais
3115102;Demais Municípios de Minas Gerais
3115201;Demais Municípios de Minas Gerais
3115300;Demais Municípios de Minas Gerais
3115359;Demais Municípios de Minas Gerais
3115409;Demais Municípios de Minas Gerais
3115458;Demais Municípios de Minas Gerais
3115474;Demais Municípios de Minas Gerais
3115508;Demais Municípios de Minas Gerais
3115607;Demais Municípios de Minas Gerais
3115706;Demais Municípios de Minas Gerais
3115805;Demais Municípios de Minas Gerais
3115904;Demais Municípios de Minas Gerais
3116001;Demais Municípios de Minas Gerais
3116100;Demais Municípios de Minas Gerais
3116159;Demais Municípios de Minas Gerais
3116209;Demais Municípios de Minas Gerais
3116308;Demais Municípios de Minas Gerais
3116407;Demais Municípios de Minas Gerais
